AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_RAIN,week,is_weekend,AVERAGE_DISTANCE_FREE,AVERAGE_TIME,AVERAGE_SPEED,AVERAGE_SPEED_DIFF_Num,weekday_sin,weekday_cos,hour_sin,hour_cos,month_sin,month_cos,year_sin,year_cos,day_sin,day_cos,DARK,LIGHT,céu limpo,céu pouco nublado,nuvens dispersas
43.8,5.1,75.1,18.0,1023.0,72.0,1.0,0,21,0,3289.3799999999997,80.19999999999999,41.01471321695761,2.7852867830423875,1.2246467991473532e-16,-1.0,-0.979084087682323,0.2034560130526333,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.05064916883871266,1,0,1,0,0
44.4,0.0,85.1,13.0,1006.0,100.0,6.0,1,33,0,3778.4399999999996,85.1,44.4,0.0,1.2246467991473532e-16,-1.0,-0.9422609221188204,-0.3348796121709864,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.10116832198743228,-0.9948693233918952,1,0,1,0,0
36.6,34.9,90.7,14.0,1026.0,76.0,2.0,0,18,0,3319.6200000000003,125.6,26.43009554140128,10.169904458598722,-0.8660254037844385,-0.5000000000000004,-0.6310879443260528,-0.7757112907044198,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,1,0,0,1,0
39.2,19.2,85.6,14.0,1021.0,100.0,1.0,0,7,0,3355.52,104.8,32.01832061068702,7.181679389312983,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.29936312297335804,-0.9541392564000488,0,1,1,0,0
47.8,0.0,77.3,16.0,1015.0,100.0,3.0,0,42,0,3694.9399999999996,77.3,47.8,0.0,0.8660254037844387,-0.4999999999999998,-0.2697967711570244,0.9629172873477992,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,-0.29936312297335776,-0.9541392564000489,1,0,1,0,0
40.7,100.1,80.5,22.0,1017.0,68.0,2.0,0,20,0,3276.3500000000004,180.6,18.141472868217058,22.558527131782945,0.0,1.0,0.9790840876823228,0.20345601305263397,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.48530196253108104,-0.8743466161445821,0,1,1,0,0
31.2,178.6,100.1,20.0,1027.0,42.0,2.0,0,37,0,3123.12,278.7,11.206027987082885,19.993972012917112,0.0,1.0,-0.6310879443260528,-0.7757112907044198,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,0.8978045395707416,-0.4403941515576344,0,1,1,0,0
32.1,33.9,81.1,21.0,1018.0,88.0,4.0,0,19,1,2603.31,115.0,22.637478260869564,9.462521739130437,-2.4492935982947064e-16,1.0,0.13616664909624665,-0.9906859460363308,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.758758122692791,0,1,1,0,0
38.5,4.8,64.1,15.0,1013.0,82.0,2.0,0,42,0,2467.85,68.89999999999999,35.8178519593614,2.6821480406386016,0.8660254037844386,0.5000000000000001,-0.1361666490962464,-0.9906859460363308,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,-0.10116832198743204,-0.9948693233918952,1,0,1,0,0
42.3,4.1,63.4,15.0,1017.0,100.0,1.0,0,28,0,2681.8199999999997,67.5,39.730666666666664,2.569333333333333,0.8660254037844386,0.5000000000000001,-0.1361666490962464,-0.9906859460363308,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.9680771188662043,-0.2506525322587204,1,0,0,0,1
40.0,64.2,87.9,13.0,1012.0,47.0,7.0,0,32,0,3516.0,152.10000000000002,23.116370808678496,16.883629191321504,0.8660254037844387,-0.4999999999999998,0.2697967711570243,0.9629172873477994,-0.8660254037844385,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,0.9987165071710528,-0.05064916883871264,1,0,0,1,0
33.6,93.5,76.1,18.0,1018.0,82.0,5.0,0,35,0,2556.96,169.6,15.076415094339623,18.52358490566038,0.8660254037844386,0.5000000000000001,-0.1361666490962464,-0.9906859460363308,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,0,1,0,0,1
34.4,40.9,95.2,17.0,1027.0,42.0,2.0,0,20,1,3274.88,136.1,24.06230712711242,10.33769287288758,-0.866025403784439,0.49999999999999933,-0.9422609221188204,-0.3348796121709864,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.4853019625310808,-0.8743466161445822,0,1,1,0,0
45.1,0.0,88.8,15.0,1019.0,93.0,0.0,0,39,1,4004.88,88.8,45.1,0.0,-0.866025403784439,0.49999999999999933,-0.7308359642781246,0.6825531432186536,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,1,0,1,0,0
34.7,48.3,83.9,13.0,1021.0,54.0,4.0,0,4,0,2911.3300000000004,132.2,22.022163388804845,12.677836611195158,1.2246467991473532e-16,-1.0,0.13616664909624665,-0.9906859460363308,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.9884683243281114,0.15142777750457667,1,0,0,1,0
38.5,28.3,85.9,22.0,1018.0,82.0,6.0,0,21,0,3307.15,114.2,28.959281961471103,9.540718038528897,0.0,1.0,0.730835964278124,0.6825531432186541,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,0,1,0,1,0
45.6,46.3,86.2,15.0,1021.0,93.0,1.0,0,35,0,3930.7200000000003,132.5,29.66581132075472,15.934188679245281,0.0,1.0,-0.8878852184023756,0.4600650377311516,-0.8660254037844385,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,-0.72479278722912,0.6889669190756865,1,0,0,0,1
44.0,113.3,85.5,14.0,1021.0,87.0,2.0,0,45,0,3762.0,198.8,18.92354124748491,25.07645875251509,0.0,1.0,0.2697967711570243,0.9629172873477994,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,0.8486442574947509,0.5289640103269624,1,0,1,0,0
41.4,17.6,87.3,15.0,1019.0,77.0,5.0,0,45,0,3614.22,104.9,34.453956148713054,6.9460438512869445,-0.8660254037844385,-0.5000000000000004,-0.1361666490962464,-0.9906859460363308,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,0.9680771188662043,-0.2506525322587204,1,0,1,0,0
34.3,35.5,92.0,26.0,1014.0,74.0,1.0,0,36,0,3155.6,127.5,24.749803921568628,9.55019607843137,0.8660254037844387,-0.4999999999999998,-0.7308359642781246,0.6825531432186536,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,0.8486442574947509,0.5289640103269624,1,0,1,0,0
36.1,12.2,79.5,20.0,1015.0,82.0,4.0,0,32,1,2869.9500000000003,91.7,31.297164667393677,4.802835332606325,-0.866025403784439,0.49999999999999933,0.3984010898462418,-0.9172113015054528,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,0,1,0,0,1
37.2,27.5,89.3,22.0,1019.0,73.0,4.0,0,14,0,3321.96,116.8,28.441438356164383,8.75856164383562,0.8660254037844387,-0.4999999999999998,0.9422609221188205,-0.33487961217098616,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0,1,0,0,1
38.3,12.8,74.7,8.0,1019.0,93.0,3.0,0,44,0,2861.0099999999998,87.5,32.69725714285714,5.602742857142857,0.0,1.0,-0.9976687691905392,-0.06824241336467135,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,-0.3943558551133187,0.9189578116202306,1,0,0,0,1
32.9,18.9,101.9,14.0,1026.0,51.0,1.0,0,32,0,3352.51,120.80000000000001,27.752566225165562,5.147433774834436,0.8660254037844386,0.5000000000000001,-0.1361666490962464,-0.9906859460363308,-0.8660254037844385,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,0.9884683243281114,0.1514277775045767,0,1,1,0,0
44.4,8.1,79.5,12.0,1017.0,72.0,0.0,0,4,0,3529.7999999999997,87.6,40.294520547945204,4.105479452054794,0.0,1.0,-0.3984010898462412,-0.9172113015054532,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.44039415155763423,0,1,1,0,0
45.6,2.1,70.7,20.0,1016.0,43.0,6.0,0,4,0,3223.92,72.8,44.284615384615385,1.315384615384616,1.2246467991473532e-16,-1.0,0.730835964278124,0.6825531432186541,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.9884683243281114,0.15142777750457667,0,1,1,0,0
36.8,13.3,77.6,22.0,1015.0,82.0,4.0,0,9,0,2855.6799999999994,90.89999999999999,31.41562156215621,5.384378437843786,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,0,1,1,0,0
42.4,20.7,82.4,24.0,1018.0,53.0,2.0,0,27,0,3493.76,103.10000000000001,33.88709990300679,8.512900096993206,0.0,1.0,-0.9422609221188204,-0.3348796121709864,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945,1,0,1,0,0
41.9,3.5,92.3,17.0,1018.0,93.0,1.0,0,37,0,3867.37,95.8,40.369206680584554,1.5307933194154444,0.0,1.0,0.2697967711570243,0.9629172873477994,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,0.8978045395707416,-0.4403941515576344,1,0,1,0,0
35.5,67.0,79.8,5.0,1022.0,81.0,4.0,0,30,0,2832.9,146.8,19.297683923705723,16.202316076294277,1.2246467991473532e-16,-1.0,-0.816969893010442,-0.5766803221148672,-0.4999999999999997,-0.8660254037844388,-0.003112023360757168,0.9999951576435768,-0.8486442574947509,0.5289640103269624,0,1,0,0,1
49.6,8.0,79.0,13.0,1030.0,100.0,2.0,0,28,0,3918.4,87.0,45.03908045977012,4.560919540229882,0.0,1.0,-0.2697967711570244,0.9629172873477992,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.9987165071710528,-0.05064916883871264,1,0,0,0,1
41.6,0.0,85.3,14.0,1005.0,93.0,4.0,0,9,1,3548.48,85.3,41.6,0.0,-0.866025403784439,0.49999999999999933,0.631087944326053,-0.7757112907044197,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,1,0,0,0,1
45.5,21.1,84.0,28.0,1026.0,48.0,3.0,0,26,0,3822.0,105.1,36.36536631779258,9.134633682207422,1.2246467991473532e-16,-1.0,-0.9976687691905392,-0.06824241336467135,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,0,1,1,0,0
41.4,0.0,89.1,9.0,1028.0,66.0,5.0,0,22,1,3688.74,89.1,41.4,0.0,-0.866025403784439,0.49999999999999933,-0.5195839500354336,0.8544194045464886,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945,1,0,1,0,0
43.9,57.9,74.4,14.0,1030.0,100.0,1.0,0,35,1,3266.1600000000003,132.3,24.6875283446712,19.212471655328798,-2.4492935982947064e-16,1.0,-0.6310879443260528,-0.7757112907044198,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,0.39435585511331855,0.9189578116202306,1,0,1,0,0
42.7,0.8,70.1,13.0,1023.0,100.0,0.0,0,49,1,2993.27,70.89999999999999,42.21819464033851,0.48180535966149307,-0.866025403784439,0.49999999999999933,-0.9422609221188204,-0.3348796121709864,-2.4492935982947064e-16,1.0,-0.003112023360757168,0.9999951576435768,0.9987165071710528,-0.05064916883871264,1,0,1,0,0
40.5,3.7,66.3,19.0,1021.0,68.0,1.0,0,17,0,2685.15,70.0,38.35928571428572,2.1407142857142816,1.2246467991473532e-16,-1.0,-0.9422609221188204,-0.3348796121709864,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203,1,0,1,0,0
38.6,58.5,74.5,21.0,1016.0,82.0,2.0,0,29,0,2875.7000000000003,133.0,21.621804511278196,16.978195488721806,-0.8660254037844385,-0.5000000000000004,0.8878852184023752,0.4600650377311522,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,0,1,0,1,0
44.0,32.9,85.5,17.0,1009.0,82.0,3.0,0,23,0,3762.0,118.4,31.773648648648646,12.226351351351354,0.8660254037844386,0.5000000000000001,-0.5195839500354336,0.8544194045464886,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0,1,0,1,0
46.2,2.0,87.9,12.0,1018.0,100.0,2.0,0,9,1,4060.9800000000005,89.9,45.17219132369299,1.0278086763070107,-0.866025403784439,0.49999999999999933,-0.2697967711570244,0.9629172873477992,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,1,0,1,0,0
33.5,14.7,87.7,20.0,1016.0,93.0,2.0,0,32,0,2937.9500000000003,102.4,28.69091796875,4.80908203125,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.8660254037844385,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,0.9987165071710528,-0.05064916883871264,0,1,0,0,1
44.0,12.6,81.9,26.0,1021.0,69.0,4.0,0,29,1,3603.6000000000004,94.5,38.13333333333334,5.86666666666666,-2.4492935982947064e-16,1.0,0.8169698930104421,-0.5766803221148671,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.44039415155763423,0,1,1,0,0
41.5,0.0,88.4,7.0,1028.0,100.0,0.0,0,38,0,3668.6000000000004,88.4,41.5,0.0,1.2246467991473532e-16,-1.0,0.730835964278124,0.6825531432186541,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,1,0,1,0,0
44.9,115.5,84.6,19.0,1018.0,88.0,3.0,0,4,1,3798.5399999999995,200.1,18.983208395802098,25.9167916041979,-2.4492935982947064e-16,1.0,-0.2697967711570244,0.9629172873477992,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,0,1,1,0,0
53.5,2.8,67.1,8.0,995.0,81.0,0.0,1,16,0,3589.85,69.89999999999999,51.35693848354793,2.1430615164520717,-0.8660254037844385,-0.5000000000000004,0.2697967711570243,0.9629172873477994,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,1,0,1,0,0
41.7,32.5,83.4,26.0,1019.0,69.0,6.0,0,34,0,3477.7800000000007,115.9,30.00672993960311,11.693270060396891,0.0,1.0,0.8169698930104421,-0.5766803221148671,-0.8660254037844385,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,-0.7907757369376986,-0.6121059825476627,0,1,1,0,0
36.9,31.8,90.4,21.0,1016.0,73.0,5.0,0,48,0,3335.76,122.2,27.297545008183306,9.602454991816693,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.5712682150947924,0.8207634412072763,0,1,0,1,0
45.9,0.0,77.0,15.0,1022.0,100.0,2.0,0,20,0,3534.2999999999997,77.0,45.9,0.0,0.8660254037844387,-0.4999999999999998,0.3984010898462418,-0.9172113015054528,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.10116832198743228,-0.9948693233918952,1,0,1,0,0
32.9,25.5,101.9,12.0,1022.0,67.0,2.0,1,38,1,3352.51,127.4,26.314835164835166,6.585164835164832,-0.866025403784439,0.49999999999999933,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.9680771188662043,-0.2506525322587205,0,1,1,0,0
43.2,7.3,81.6,10.0,1006.0,93.0,1.0,1,43,0,3525.12,88.89999999999999,39.652643419572556,3.547356580427447,0.8660254037844386,0.5000000000000001,0.3984010898462418,-0.9172113015054528,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,-0.9987165071710528,-0.05064916883871266,1,0,1,0,0
40.8,3.8,85.9,14.0,1009.0,100.0,5.0,1,38,1,3504.72,89.7,39.071571906354514,1.7284280936454834,-0.866025403784439,0.49999999999999933,0.730835964278124,0.6825531432186541,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.9680771188662043,-0.2506525322587205,0,1,1,0,0
36.2,11.7,82.3,21.0,1019.0,72.0,1.0,0,33,1,2979.26,94.0,31.69425531914894,4.505744680851063,-0.866025403784439,0.49999999999999933,0.631087944326053,-0.7757112907044197,-0.8660254037844385,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,-0.4853019625310808,-0.8743466161445822,1,0,1,0,0
44.5,8.1,80.9,15.0,1020.0,82.0,4.0,0,39,0,3600.05,89.0,40.45,4.049999999999997,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.5712682150947924,0.8207634412072763,1,0,1,0,0
34.7,24.4,93.6,21.0,1018.0,53.0,4.0,0,35,0,3247.92,118.0,27.524745762711866,7.1752542372881365,0.8660254037844386,0.5000000000000001,-0.5195839500354336,0.8544194045464886,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,0,1,1,0,0
39.1,17.6,76.8,16.0,1019.0,59.0,5.0,0,18,0,3002.88,94.4,31.81016949152542,7.28983050847458,0.0,1.0,0.9976687691905392,-0.06824241336467088,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.3943558551133187,0.9189578116202306,1,0,1,0,0
40.2,1.0,66.6,16.0,1017.0,93.0,2.0,0,27,0,2677.32,67.6,39.60532544378699,0.5946745562130147,0.8660254037844386,0.5000000000000001,0.5195839500354336,0.8544194045464886,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,1,0,1,0,0
46.0,9.2,81.2,19.0,1024.0,88.0,0.0,0,38,0,3735.2000000000003,90.4,41.31858407079646,4.681415929203538,-0.8660254037844385,-0.5000000000000004,-0.7308359642781246,0.6825531432186536,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.8978045395707417,-0.44039415155763423,1,0,1,0,0
43.1,1.5,83.3,14.0,1016.0,100.0,1.0,0,21,1,3590.23,84.8,42.3376179245283,0.7623820754716988,-0.866025403784439,0.49999999999999933,-0.9976687691905392,-0.06824241336467135,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203,1,0,1,0,0
43.7,78.2,79.2,22.0,1019.0,73.0,0.0,0,45,0,3461.0400000000004,157.4,21.98881829733164,21.711181702668362,-0.8660254037844385,-0.5000000000000004,-0.9976687691905392,-0.06824241336467135,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,0.9680771188662043,-0.2506525322587204,0,1,1,0,0
43.1,0.0,71.3,10.0,1017.0,100.0,1.0,0,17,0,3073.03,71.3,43.1,0.0,0.8660254037844387,-0.4999999999999998,-0.6310879443260528,-0.7757112907044198,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.9884683243281114,0.15142777750457667,1,0,1,0,0
37.2,63.1,83.6,19.0,1026.0,72.0,6.0,0,36,0,3109.92,146.7,21.19918200408998,16.000817995910023,-0.8660254037844385,-0.5000000000000004,0.9790840876823228,0.20345601305263397,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,0.9884683243281114,0.1514277775045767,0,1,0,1,0
39.8,21.9,84.5,24.0,1019.0,77.0,4.0,0,42,0,3363.1,106.4,31.608082706766915,8.191917293233082,-0.8660254037844385,-0.5000000000000004,0.2697967711570243,0.9629172873477994,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,-0.651372482722222,-0.7587581226927911,0,1,1,0,0
40.3,77.8,65.7,18.0,1017.0,88.0,3.0,0,37,1,2647.71,143.5,18.450940766550524,21.849059233449474,-2.4492935982947064e-16,1.0,-0.1361666490962464,-0.9906859460363308,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.10116832198743228,-0.9948693233918952,0,1,0,0,1
49.6,3.5,73.7,15.0,1017.0,100.0,0.0,0,26,0,3655.5200000000004,77.2,47.351295336787565,2.248704663212436,0.0,1.0,0.730835964278124,0.6825531432186541,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.9884683243281114,0.15142777750457667,1,0,0,0,1
44.0,0.0,59.9,14.0,1012.0,100.0,5.0,1,31,0,2635.6,59.9,44.0,0.0,1.2246467991473532e-16,-1.0,0.9790840876823228,0.20345601305263397,-0.8660254037844385,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,0.39435585511331855,0.9189578116202306,1,0,1,0,0
41.9,61.2,86.1,22.0,1016.0,93.0,1.0,0,46,0,3607.5899999999997,147.3,24.491446028513234,17.408553971486764,0.8660254037844387,-0.4999999999999998,-0.1361666490962464,-0.9906859460363308,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,0.29936312297335804,-0.9541392564000488,0,1,1,0,0
38.8,43.2,73.5,16.0,1018.0,63.0,3.0,0,25,0,2851.7999999999997,116.7,24.43701799485861,14.362982005141387,0.8660254037844386,0.5000000000000001,0.8878852184023752,0.4600650377311522,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.4853019625310808,-0.8743466161445822,0,1,0,1,0
41.5,0.0,88.3,4.0,1027.0,100.0,1.0,0,37,0,3664.45,88.3,41.5,0.0,0.0,1.0,-0.979084087682323,0.2034560130526333,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.9680771188662043,-0.2506525322587204,1,0,1,0,0
39.2,32.4,91.1,21.0,1017.0,77.0,7.0,0,29,1,3571.12,123.5,28.91595141700405,10.284048582995954,-0.866025403784439,0.49999999999999933,0.13616664909624665,-0.9906859460363308,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,0,1,0,1,0
39.4,52.6,83.8,23.0,1016.0,77.0,3.0,0,34,0,3301.72,136.4,24.20615835777126,15.19384164222874,0.8660254037844386,0.5000000000000001,-0.9976687691905392,-0.06824241336467135,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,0,1,0,0,1
39.6,30.3,88.7,16.0,1017.0,100.0,3.0,0,44,1,3512.5200000000004,119.0,29.51697478991597,10.083025210084031,-0.866025403784439,0.49999999999999933,0.5195839500354336,0.8544194045464886,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,0.5712682150947923,0.8207634412072763,0,1,1,0,0
47.7,0.0,72.9,14.0,1012.0,77.0,3.0,0,43,1,3477.3300000000004,72.9,47.7,0.0,-0.866025403784439,0.49999999999999933,0.730835964278124,0.6825531432186541,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,-0.72479278722912,0.6889669190756865,1,0,1,0,0
43.0,2.6,82.7,16.0,1021.0,88.0,0.0,0,18,0,3556.1,85.3,41.68933177022274,1.3106682297772565,0.0,1.0,-0.9976687691905392,-0.06824241336467135,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.3943558551133187,0.9189578116202306,1,0,1,0,0
43.5,1.4,68.3,10.0,998.0,93.0,1.0,1,26,0,2971.0499999999997,69.7,42.62625538020085,0.8737446197991474,0.0,1.0,-0.5195839500354336,0.8544194045464886,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.9884683243281114,0.15142777750457667,1,0,1,0,0
42.1,0.0,75.4,15.0,1024.0,87.0,6.0,0,34,1,3174.34,75.4,42.1,0.0,-2.4492935982947064e-16,1.0,0.730835964278124,0.6825531432186541,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203,1,0,1,0,0
40.2,0.0,67.9,14.0,1019.0,87.0,4.0,0,19,0,2729.5800000000004,67.9,40.2,0.0,0.0,1.0,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.9377521321470804,0.3473052528448203,1,0,0,0,1
42.2,8.2,71.2,9.0,1020.0,100.0,1.0,0,29,1,3004.6400000000003,79.4,37.841813602015115,4.358186397984888,-2.4492935982947064e-16,1.0,0.9422609221188205,-0.33487961217098616,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.44039415155763423,1,0,1,0,0
36.1,8.1,92.3,17.0,1016.0,100.0,5.0,0,48,0,3332.03,100.39999999999999,33.187549800796816,2.9124501992031853,0.0,1.0,0.9790840876823228,0.20345601305263397,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.8486442574947509,0.5289640103269624,1,0,1,0,0
35.9,57.0,80.7,14.0,1019.0,100.0,5.0,0,22,0,2897.13,137.7,21.03943355119826,14.860566448801737,0.0,1.0,0.8878852184023752,0.4600650377311522,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,0,1,1,0,0
40.5,5.5,85.8,20.0,1020.0,77.0,1.0,0,37,1,3474.9,91.3,38.06024096385542,2.4397590361445793,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.10116832198743204,-0.9948693233918952,1,0,0,0,1
32.7,48.3,100.1,9.0,1030.0,62.0,3.0,0,35,0,3273.27,148.39999999999998,22.057075471698116,10.642924528301887,0.8660254037844387,-0.4999999999999998,-0.7308359642781246,0.6825531432186536,-0.8660254037844385,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,-0.3943558551133187,0.9189578116202306,0,1,1,0,0
41.7,0.0,72.9,8.0,1018.0,76.0,1.0,0,46,1,3039.9300000000003,72.9,41.7,0.0,-2.4492935982947064e-16,1.0,-0.816969893010442,-0.5766803221148672,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.4853019625310808,-0.8743466161445822,1,0,1,0,0
43.4,2.8,75.0,18.0,1024.0,52.0,4.0,0,3,0,3255.0,77.8,41.83804627249358,1.5619537275064204,1.2246467991473532e-16,-1.0,-0.3984010898462412,-0.9172113015054532,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.29936312297335776,-0.9541392564000489,1,0,1,0,0
41.0,6.6,76.9,18.0,1016.0,52.0,1.0,0,43,0,3152.9,83.5,37.75928143712575,3.2407185628742496,1.2246467991473532e-16,-1.0,0.5195839500354336,0.8544194045464886,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,-0.9377521321470804,0.3473052528448203,1,0,1,0,0
37.3,47.9,90.3,23.0,1024.0,46.0,0.0,0,19,0,3368.1899999999996,138.2,24.371852387843703,12.928147612156295,0.8660254037844386,0.5000000000000001,-0.9422609221188204,-0.3348796121709864,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.9884683243281114,0.1514277775045767,1,0,1,0,0
