AVERAGE_SPEED_DIFF,AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_RAIN,is_weekend,AVERAGE_DISTANCE_FREE,AVERAGE_TIME,AVERAGE_SPEED,AVERAGE_SPEED_DIFF_Num,weekday_sin,weekday_cos,hour_sin,hour_cos,month_sin,month_cos,year_sin,year_cos,day_sin,day_cos,DARK,LIGHT,céu limpo,céu pouco nublado,nuvens dispersas
2,40.9,26.5,80.9,12.0,1020.0,100.0,4.0,1,0,3308.81,107.4,30.808286778398507,10.091713221601491,0.8660254037844386,0.5000000000000001,-0.6310879443260528,-0.7757112907044198,0.4999999999999999,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.9680771188662044,-0.2506525322587205,0,1,0,0,1
0,51.2,0.0,76.9,17.0,1017.0,100.0,4.0,0,0,3937.2800000000007,76.9,51.2,0.0,1.2246467991473532e-16,-1.0,-0.2697967711570244,0.9629172873477992,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203,1,0,0,0,1
2,41.1,27.6,84.3,24.0,1016.0,94.0,4.0,0,1,3464.73,111.9,30.9627345844504,10.1372654155496,-0.866025403784439,0.4999999999999993,-0.979084087682323,0.2034560130526333,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.2993631229733577,-0.9541392564000488,0,1,0,0,1
1,42.5,4.4,62.5,13.0,1020.0,100.0,1.0,0,0,2656.25,66.9,39.70478325859492,2.795216741405085,1.2246467991473532e-16,-1.0,0.2697967711570243,0.9629172873477992,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.0506491688387126,1,0,0,0,1
2,37.1,45.0,89.6,20.0,1011.0,72.0,5.0,0,0,3324.16,134.6,24.69658246656761,12.403417533432393,1.2246467991473532e-16,-1.0,-0.816969893010442,-0.5766803221148672,-0.866025403784439,0.4999999999999993,-0.0031120233607571,0.9999951576435768,0.7907757369376985,-0.6121059825476629,0,1,0,0,1
1,31.1,15.5,94.6,16.0,1022.0,77.0,7.0,0,1,2942.06,110.1,26.721707538601272,4.378292461398729,-2.4492935982947064e-16,1.0,-0.3984010898462412,-0.9172113015054532,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0,1,0,0,1
0,41.8,0.0,88.0,5.0,1028.0,87.0,1.0,0,0,3678.4,88.0,41.8,0.0,0.0,1.0,0.730835964278124,0.6825531432186541,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.7907757369376985,-0.6121059825476629,1,0,1,0,0
0,43.3,0.0,86.6,19.0,1017.0,93.0,3.0,0,0,3749.7799999999993,86.6,43.3,0.0,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.0031120233607571,0.9999951576435768,0.9884683243281114,0.1514277775045767,1,0,0,0,1
0,47.2,1.7,73.2,18.0,1013.0,100.0,3.0,0,0,3455.0400000000004,74.9,46.12870493991989,1.0712950600801108,1.2246467991473532e-16,-1.0,0.9976687691905392,-0.0682424133646708,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203,1,0,0,0,1
4,41.2,73.7,71.8,20.0,1016.0,77.0,6.0,0,0,2958.1600000000003,145.5,20.330996563573887,20.86900343642612,0.8660254037844386,0.5000000000000001,-0.9976687691905392,-0.0682424133646713,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.4403941515576342,0,1,0,1,0
0,44.9,3.3,79.0,15.0,1018.0,93.0,1.0,0,1,3547.1,82.3,43.0996354799514,1.8003645200486034,-0.866025403784439,0.4999999999999993,0.730835964278124,0.6825531432186541,-1.0,-1.8369701987210294e-16,-0.0031120233607571,0.9999951576435768,-0.3943558551133187,0.9189578116202306,1,0,1,0,0
3,39.6,42.4,87.8,16.0,1016.0,93.0,1.0,0,0,3476.88,130.2,26.704147465437792,12.89585253456221,0.8660254037844386,0.5000000000000001,0.631087944326053,-0.7757112907044197,-0.866025403784439,0.4999999999999993,-0.0031120233607571,0.9999951576435768,-0.101168321987432,-0.9948693233918952,0,1,0,0,1
2,36.4,18.9,69.8,11.0,1018.0,87.0,2.0,0,0,2540.72,88.69999999999999,28.643968432919955,7.7560315670800435,0.8660254037844387,-0.4999999999999998,-0.3984010898462412,-0.9172113015054532,0.4999999999999999,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.101168321987432,-0.9948693233918952,0,1,0,0,1
0,45.5,1.5,71.3,13.0,1021.0,100.0,1.0,0,1,3244.15,72.8,44.5625,0.9375,-0.866025403784439,0.4999999999999993,0.8169698930104421,-0.5766803221148671,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,0,1,0,0,1
2,37.0,27.0,90.6,18.0,1016.0,88.0,1.0,0,0,3352.2,117.6,28.505102040816325,8.494897959183675,1.2246467991473532e-16,-1.0,0.3984010898462418,-0.9172113015054528,-1.0,-1.8369701987210294e-16,-0.0031120233607571,0.9999951576435768,0.9377521321470804,0.3473052528448203,0,1,0,0,1
4,43.9,135.9,81.2,15.0,1013.0,100.0,2.0,0,0,3564.68,217.1,16.41953017042837,27.48046982957163,-0.8660254037844384,-0.5000000000000004,0.8169698930104421,-0.5766803221148671,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,0,1,0,0,1
0,47.0,2.3,71.8,13.0,1011.0,87.0,6.0,0,1,3374.6,74.1,45.54116059379218,1.4588394062078225,-2.4492935982947064e-16,1.0,-0.2697967711570244,0.9629172873477992,-0.5000000000000004,0.8660254037844384,-0.0031120233607571,0.9999951576435768,-0.9377521321470804,0.3473052528448203,1,0,0,0,1
0,43.2,0.0,81.6,18.0,1013.0,93.0,1.0,0,0,3525.12,81.6,43.2,0.0,-0.8660254037844384,-0.5000000000000004,0.730835964278124,0.6825531432186541,-1.0,-1.8369701987210294e-16,-0.0031120233607571,0.9999951576435768,0.9884683243281114,0.1514277775045767,1,0,1,0,0
1,37.6,14.4,89.5,16.0,1020.0,82.0,3.0,0,0,3365.2000000000003,103.9,32.3888354186718,5.211164581328198,-0.8660254037844384,-0.5000000000000004,-0.5195839500354336,0.8544194045464886,-0.8660254037844384,-0.5000000000000004,-0.0031120233607571,0.9999951576435768,0.8978045395707416,-0.4403941515576344,1,0,1,0,0
1,40.9,10.4,90.3,17.0,1019.0,93.0,0.0,0,1,3693.27,100.7,36.6759682224429,4.2240317775571015,-0.866025403784439,0.4999999999999993,-0.8878852184023756,0.4600650377311516,-1.0,-1.8369701987210294e-16,-0.0031120233607571,0.9999951576435768,0.1011683219874322,-0.9948693233918952,1,0,1,0,0
3,40.5,60.6,76.5,14.0,1023.0,100.0,2.0,0,0,3098.25,137.1,22.59846827133479,17.90153172866521,0.0,1.0,-0.8878852184023756,0.4600650377311516,-2.4492935982947064e-16,1.0,-0.0031120233607571,0.9999951576435768,0.5712682150947923,0.8207634412072763,1,0,0,0,1
3,47.3,11.3,77.4,12.0,1003.0,100.0,3.0,1,1,3661.02,88.7,41.27418263810598,6.0258173618940205,-2.4492935982947064e-16,1.0,-0.979084087682323,0.2034560130526333,-0.5000000000000004,0.8660254037844384,-0.0031120233607571,0.9999951576435768,0.7247927872291199,0.6889669190756866,1,0,0,0,1
4,44.3,71.3,75.7,13.0,1013.0,82.0,4.0,0,0,3353.51,147.0,22.81299319727891,21.487006802721087,-0.8660254037844384,-0.5000000000000004,-0.9976687691905392,-0.0682424133646713,-0.5000000000000004,0.8660254037844384,-0.0031120233607571,0.9999951576435768,-0.9987165071710528,-0.0506491688387126,1,0,0,0,1
0,38.2,2.1,69.2,9.0,1016.0,100.0,0.0,0,0,2643.4400000000005,71.3,37.0748948106592,1.1251051893408075,0.8660254037844386,0.5000000000000001,0.9976687691905392,-0.0682424133646708,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.3943558551133185,0.9189578116202306,1,0,0,1,0
0,43.0,0.0,87.8,17.0,1017.0,100.0,5.0,0,0,3775.4,87.8,43.0,0.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.848644257494751,0.5289640103269624,1,0,0,0,1
2,34.6,13.5,75.8,27.0,1015.0,30.0,3.0,0,0,2622.68,89.3,29.36931690929451,5.23068309070549,0.8660254037844386,0.5000000000000001,-0.3984010898462412,-0.9172113015054532,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.299363122973358,-0.9541392564000488,0,1,0,1,0
1,46.0,5.5,78.2,13.0,1008.0,93.0,4.0,1,1,3597.2000000000003,83.7,42.97729988052569,3.022700119474308,-2.4492935982947064e-16,1.0,-0.9422609221188204,-0.3348796121709864,-0.5000000000000004,0.8660254037844384,-0.0031120233607571,0.9999951576435768,0.7907757369376985,-0.6121059825476629,0,1,0,0,1
1,47.8,2.4,79.1,17.0,1016.0,100.0,1.0,0,0,3780.98,81.5,46.3923926380368,1.407607361963194,0.8660254037844386,0.5000000000000001,0.2697967711570243,0.9629172873477992,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.9680771188662044,-0.2506525322587204,1,0,0,1,0
0,42.0,0.0,76.0,9.0,1022.0,100.0,3.0,0,0,3192.0,76.0,42.0,0.0,0.8660254037844386,0.5000000000000001,0.8878852184023752,0.4600650377311522,0.4999999999999999,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.3943558551133187,0.9189578116202306,1,0,0,0,1
1,49.5,1.1,63.6,16.0,1016.0,93.0,0.0,0,0,3148.2000000000003,64.7,48.65842349304482,0.8415765069551782,1.2246467991473532e-16,-1.0,0.5195839500354336,0.8544194045464886,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,1,0,0,0,1
3,40.0,97.2,88.3,24.0,1013.0,78.0,2.0,0,0,3532.0,185.5,19.04043126684636,20.95956873315364,0.8660254037844386,0.5000000000000001,-0.9976687691905392,-0.0682424133646713,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.101168321987432,-0.9948693233918952,0,1,0,1,0
0,42.9,0.0,88.3,21.0,1012.0,69.0,0.0,0,1,3788.07,88.3,42.9,0.0,-2.4492935982947064e-16,1.0,0.5195839500354336,0.8544194045464886,-1.0,-1.8369701987210294e-16,-0.0031120233607571,0.9999951576435768,0.3943558551133185,0.9189578116202306,1,0,1,0,0
4,45.6,88.6,61.7,17.0,1017.0,93.0,1.0,0,0,2813.5200000000004,150.3,18.71936127744511,26.88063872255489,1.2246467991473532e-16,-1.0,0.8169698930104421,-0.5766803221148671,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,0,1,0,0,1
3,36.5,64.5,76.4,18.0,1015.0,68.0,4.0,0,0,2788.6000000000004,140.9,19.791341376863024,16.708658623136976,0.8660254037844386,0.5000000000000001,-0.9422609221188204,-0.3348796121709864,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.7247927872291199,0.6889669190756866,0,1,0,1,0
0,45.1,1.0,84.5,15.0,1017.0,93.0,3.0,0,0,3810.95,85.5,44.57251461988304,0.527485380116957,-0.8660254037844384,-0.5000000000000004,0.8878852184023752,0.4600650377311522,-0.8660254037844384,-0.5000000000000004,-0.0031120233607571,0.9999951576435768,-0.2993631229733577,-0.9541392564000488,1,0,1,0,0
3,37.4,73.1,85.5,25.0,1016.0,47.0,5.0,0,1,3197.7,158.6,20.162042875157628,17.23795712484237,-0.866025403784439,0.4999999999999993,-0.9422609221188204,-0.3348796121709864,-0.866025403784439,0.4999999999999993,-0.0031120233607571,0.9999951576435768,-0.7907757369376986,-0.6121059825476627,0,1,1,0,0
3,41.4,28.8,82.0,13.0,1012.0,82.0,7.0,0,1,3394.8,110.8,30.63898916967509,10.76101083032491,-0.866025403784439,0.4999999999999993,0.3984010898462418,-0.9172113015054528,-0.5000000000000004,0.8660254037844384,-0.0031120233607571,0.9999951576435768,-0.9884683243281114,0.1514277775045766,0,1,0,0,1
3,41.3,39.2,87.9,13.0,1027.0,87.0,2.0,0,0,3630.27,127.1,28.56231313926042,12.737686860739576,-0.8660254037844384,-0.5000000000000004,-0.8878852184023756,0.4600650377311516,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.20129852008866,0.9795299412524944,1,0,0,0,1
3,40.0,35.4,83.3,17.0,1013.0,77.0,2.0,0,0,3332.0,118.7,28.07076663858467,11.929233361415331,-0.8660254037844384,-0.5000000000000004,-0.9422609221188204,-0.3348796121709864,-0.866025403784439,0.4999999999999993,-0.0031120233607571,0.9999951576435768,-0.848644257494751,0.5289640103269624,0,1,0,1,0
1,40.1,5.2,91.2,18.0,1018.0,72.0,4.0,0,0,3657.12,96.4,37.93692946058091,2.1630705394190883,1.2246467991473532e-16,-1.0,0.9976687691905392,-0.0682424133646708,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,1,0,1,0,0
3,40.9,69.1,95.9,8.0,1030.0,54.0,4.0,0,0,3922.31,165.0,23.77157575757576,17.12842424242424,0.8660254037844386,0.5000000000000001,0.3984010898462418,-0.9172113015054528,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,0,1,1,0,0
2,36.9,32.9,92.3,23.0,1015.0,69.0,2.0,0,0,3405.87,125.2,27.20343450479233,9.696565495207665,0.8660254037844387,-0.4999999999999998,-0.979084087682323,0.2034560130526333,-0.8660254037844384,-0.5000000000000004,-0.0031120233607571,0.9999951576435768,0.1011683219874322,-0.9948693233918952,0,1,0,1,0
0,39.3,7.7,90.9,4.0,1021.0,87.0,3.0,0,0,3572.37,98.6,36.23093306288032,3.069066937119679,0.8660254037844387,-0.4999999999999998,0.2697967711570243,0.9629172873477992,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,1,0,1,0,0
3,36.3,36.9,65.9,21.0,1018.0,93.0,3.0,0,0,2392.17,102.8,23.270136186770426,13.029863813229571,0.0,1.0,-0.6310879443260528,-0.7757112907044198,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0,1,0,0,1
2,43.8,16.4,86.5,19.0,1018.0,77.0,4.0,0,1,3788.7,102.9,36.819241982507286,6.980758017492711,-0.866025403784439,0.4999999999999993,-0.8878852184023756,0.4600650377311516,-0.8660254037844384,-0.5000000000000004,-0.0031120233607571,0.9999951576435768,0.7907757369376985,-0.6121059825476629,0,1,1,0,0
1,40.0,18.9,88.8,15.0,1015.0,82.0,6.0,0,1,3552.0,107.7,32.98050139275767,7.019498607242333,-2.4492935982947064e-16,1.0,-0.3984010898462412,-0.9172113015054532,-0.866025403784439,0.4999999999999993,-0.0031120233607571,0.9999951576435768,0.299363122973358,-0.9541392564000488,0,1,0,0,1
0,41.6,0.0,74.3,11.0,1014.0,100.0,2.0,1,0,3090.88,74.3,41.6,0.0,0.8660254037844387,-0.4999999999999998,0.9790840876823228,0.2034560130526339,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.20129852008866,0.9795299412524944,1,0,0,0,1
3,33.9,35.5,86.3,18.0,1019.0,93.0,5.0,0,0,2925.57,121.8,24.019458128078817,9.88054187192118,0.8660254037844387,-0.4999999999999998,0.1361666490962466,-0.9906859460363308,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,0,1,0,0,1
2,37.9,32.8,83.2,29.0,1019.0,64.0,4.0,0,0,3153.28,116.0,27.18344827586207,10.71655172413793,0.8660254037844387,-0.4999999999999998,-0.6310879443260528,-0.7757112907044198,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,0.7247927872291199,0.6889669190756866,0,1,0,1,0
0,42.0,0.0,76.1,11.0,1014.0,93.0,5.0,0,1,3196.2,76.1,42.0,0.0,-0.866025403784439,0.4999999999999993,0.730835964278124,0.6825531432186541,-0.5000000000000004,0.8660254037844384,-0.0031120233607571,0.9999951576435768,-0.9884683243281114,0.1514277775045766,1,0,0,0,1
4,44.9,84.3,82.0,11.0,1012.0,93.0,1.0,0,0,3681.8,166.3,22.139506915213467,22.76049308478653,0.8660254037844387,-0.4999999999999998,0.8169698930104421,-0.5766803221148671,-0.5000000000000004,0.8660254037844384,-0.0031120233607571,0.9999951576435768,0.9884683243281114,0.1514277775045767,0,1,0,1,0
3,41.1,37.5,81.7,20.5,1016.0,72.5,2.0,0,0,3357.8700000000003,119.2,28.170050335570476,12.929949664429529,-0.8660254037844384,-0.5000000000000004,0.3984010898462418,-0.9172113015054528,-0.4999999999999997,-0.8660254037844388,-0.0031120233607571,0.9999951576435768,-0.72479278722912,0.6889669190756865,0,1,0,0,1
1,42.0,17.6,90.6,18.0,1016.0,52.0,2.0,0,0,3805.2,108.2,35.16820702402958,6.831792975970423,-0.8660254037844384,-0.5000000000000004,-0.1361666490962464,-0.9906859460363308,-0.866025403784439,0.4999999999999993,-0.0031120233607571,0.9999951576435768,0.8486442574947509,0.5289640103269624,0,1,1,0,0
3,33.7,52.2,65.2,17.0,1016.0,82.0,3.0,0,0,2197.24,117.4,18.715843270868827,14.984156729131175,0.8660254037844387,-0.4999999999999998,0.3984010898462418,-0.9172113015054528,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,0,1,0,0,1
2,40.7,27.5,85.2,16.0,1011.0,93.0,5.0,0,1,3467.6400000000003,112.7,30.76876663708962,9.931233362910383,-0.866025403784439,0.4999999999999993,-0.9976687691905392,-0.0682424133646713,-0.5000000000000004,0.8660254037844384,-0.0031120233607571,0.9999951576435768,0.8978045395707416,-0.4403941515576344,1,0,0,0,1
0,42.8,5.0,86.2,10.0,1006.0,93.0,1.0,1,0,3689.36,91.2,40.45350877192982,2.346491228070178,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.866025403784439,0.4999999999999993,-0.0031120233607571,0.9999951576435768,-2.4492935982947064e-16,1.0,1,0,0,1,0
2,37.9,25.2,96.4,12.0,1029.0,50.0,2.0,0,1,3653.56,121.6,30.045723684210525,7.854276315789473,-2.4492935982947064e-16,1.0,-0.816969893010442,-0.5766803221148672,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0,1,1,0,0
2,36.2,34.2,71.6,14.0,1023.0,100.0,5.0,0,0,2591.92,105.8,24.498298676748583,11.70170132325142,0.0,1.0,-0.9422609221188204,-0.3348796121709864,-2.4492935982947064e-16,1.0,-0.0031120233607571,0.9999951576435768,0.5712682150947923,0.8207634412072763,0,1,0,0,1
4,46.5,97.2,63.2,12.0,1017.0,87.0,1.0,0,0,2938.8,160.4,18.321695760598505,28.17830423940149,0.8660254037844387,-0.4999999999999998,0.9422609221188204,-0.3348796121709861,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.9680771188662044,-0.2506525322587205,0,1,0,0,1
0,42.8,0.0,86.2,16.0,1022.0,93.0,0.0,0,0,3689.36,86.2,42.8,0.0,0.0,1.0,0.2697967711570243,0.9629172873477992,-1.0,-1.8369701987210294e-16,-0.0031120233607571,0.9999951576435768,-0.9884683243281114,0.1514277775045766,1,0,1,0,0
1,42.2,11.7,84.3,14.0,1021.0,93.0,3.0,0,0,3557.46,96.0,37.056875,5.143125000000005,1.2246467991473532e-16,-1.0,-0.8878852184023756,0.4600650377311516,-0.5000000000000004,0.8660254037844384,-0.0031120233607571,0.9999951576435768,0.20129852008866,0.9795299412524944,1,0,0,0,1
4,41.8,121.4,75.5,24.0,1022.0,34.0,5.0,0,0,3155.9,196.9,16.027932960893853,25.772067039106144,1.2246467991473532e-16,-1.0,0.631087944326053,-0.7757112907044197,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.2012985200886602,0.9795299412524944,0,1,0,0,1
0,40.4,0.0,86.0,14.0,1005.0,55.0,5.0,0,0,3474.4,86.0,40.4,0.0,0.8660254037844387,-0.4999999999999998,0.2697967711570243,0.9629172873477992,-0.866025403784439,0.4999999999999993,-0.0031120233607571,0.9999951576435768,0.8978045395707416,-0.4403941515576344,1,0,1,0,0
2,41.8,16.2,88.6,14.0,1017.0,100.0,2.0,0,0,3703.48,104.8,35.338549618320606,6.461450381679391,0.8660254037844386,0.5000000000000001,0.8169698930104421,-0.5766803221148671,-0.8660254037844384,-0.5000000000000004,-0.0031120233607571,0.9999951576435768,0.299363122973358,-0.9541392564000488,0,1,0,0,1
2,33.6,25.3,92.7,11.0,1021.0,57.0,6.0,0,1,3114.7200000000003,118.0,26.395932203389837,7.204067796610168,-0.866025403784439,0.4999999999999993,-0.3984010898462412,-0.9172113015054532,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.3943558551133185,0.9189578116202306,0,1,0,1,0
1,39.7,7.9,93.1,18.0,1013.0,100.0,4.0,1,0,3696.07,101.0,36.594752475247525,3.1052475247524782,-0.8660254037844384,-0.5000000000000004,0.8878852184023752,0.4600650377311522,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.9680771188662044,-0.2506525322587204,1,0,0,0,1
0,34.4,4.6,94.0,10.0,1026.0,100.0,1.0,0,1,3233.6,98.6,32.79513184584179,1.6048681541582113,-0.866025403784439,0.4999999999999993,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.3943558551133185,0.9189578116202306,1,0,0,0,1
2,33.9,24.1,93.4,22.0,1016.0,60.0,4.0,0,0,3166.26,117.5,26.94689361702128,6.953106382978721,0.8660254037844387,-0.4999999999999998,-0.3984010898462412,-0.9172113015054532,-0.8660254037844384,-0.5000000000000004,-0.0031120233607571,0.9999951576435768,0.20129852008866,0.9795299412524944,0,1,1,0,0
1,33.2,13.2,81.4,16.0,1001.0,63.0,4.0,1,1,2702.4800000000005,94.6,28.56744186046512,4.632558139534883,-2.4492935982947064e-16,1.0,0.1361666490962466,-0.9906859460363308,-0.5000000000000004,0.8660254037844384,-0.0031120233607571,0.9999951576435768,-0.4853019625310808,-0.8743466161445822,0,1,1,0,0
0,43.0,2.5,80.0,16.0,1015.0,100.0,1.0,0,0,3440.0,82.5,41.696969696969695,1.3030303030303043,0.8660254037844386,0.5000000000000001,0.9790840876823228,0.2034560130526339,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,-0.2993631229733577,-0.9541392564000488,1,0,0,0,1
2,35.9,32.9,99.4,17.0,1026.0,42.0,2.0,0,0,3568.46,132.3,26.97248677248677,8.927513227513227,0.8660254037844387,-0.4999999999999998,-0.9976687691905392,-0.0682424133646713,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.485301962531081,-0.8743466161445821,0,1,1,0,0
3,39.5,124.8,72.1,13.0,1017.0,71.0,6.0,0,0,2847.95,196.9,14.463941086846116,25.036058913153884,-0.8660254037844384,-0.5000000000000004,0.631087944326053,-0.7757112907044197,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.2993631229733577,-0.9541392564000488,0,1,0,0,1
1,47.2,9.4,76.1,17.0,1020.0,93.0,3.0,0,0,3591.92,85.5,42.01076023391813,5.189239766081876,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.1011683219874322,-0.9948693233918952,1,0,0,1,0
0,45.5,0.0,65.2,11.0,1013.0,87.0,3.0,0,0,2966.6,65.2,45.5,0.0,1.2246467991473532e-16,-1.0,0.5195839500354336,0.8544194045464886,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.485301962531081,-0.8743466161445821,1,0,0,0,1
2,37.1,29.5,90.1,20.0,1011.0,68.0,5.0,0,0,3342.71,119.6,27.94908026755853,9.150919732441473,1.2246467991473532e-16,-1.0,-0.6310879443260528,-0.7757112907044198,-0.866025403784439,0.4999999999999993,-0.0031120233607571,0.9999951576435768,0.7907757369376985,-0.6121059825476629,0,1,0,0,1
3,42.8,45.1,77.5,16.0,1024.0,42.0,8.0,0,0,3317.0,122.6,27.05546492659054,15.74453507340946,0.8660254037844386,0.5000000000000001,0.631087944326053,-0.7757112907044197,-0.866025403784439,0.4999999999999993,-0.0031120233607571,0.9999951576435768,-0.9987165071710528,-0.0506491688387126,0,1,1,0,0
2,39.2,12.9,90.1,16.0,1018.0,88.0,2.0,0,1,3531.92,103.0,34.290485436893206,4.9095145631067965,-2.4492935982947064e-16,1.0,0.3984010898462418,-0.9172113015054528,-0.8660254037844384,-0.5000000000000004,-0.0031120233607571,0.9999951576435768,0.6513724827222223,-0.7587581226927909,0,1,0,0,1
3,40.7,34.3,87.5,15.0,1007.0,82.0,12.0,0,0,3561.2500000000005,121.8,29.23850574712644,11.46149425287356,0.8660254037844386,0.5000000000000001,-0.9976687691905392,-0.0682424133646713,-0.5000000000000004,0.8660254037844384,-0.0031120233607571,0.9999951576435768,0.9377521321470804,0.3473052528448203,1,0,0,0,1
2,37.7,48.7,91.3,33.0,1017.0,24.0,5.0,0,0,3442.01,140.0,24.58578571428572,13.114214285714286,0.0,1.0,-0.1361666490962464,-0.9906859460363308,-0.8660254037844384,-0.5000000000000004,-0.0031120233607571,0.9999951576435768,-0.7907757369376986,-0.6121059825476627,0,1,1,0,0
2,40.0,16.9,87.9,20.0,1020.0,49.0,1.0,0,0,3516.0,104.8,33.54961832061068,6.4503816793893165,0.8660254037844386,0.5000000000000001,-0.8878852184023756,0.4600650377311516,-0.866025403784439,0.4999999999999993,-0.0031120233607571,0.9999951576435768,0.3943558551133185,0.9189578116202306,1,0,1,0,0
0,38.1,2.3,64.2,13.0,1020.0,93.0,4.0,0,0,2446.02,66.5,36.78225563909774,1.3177443609022603,-0.8660254037844384,-0.5000000000000004,0.5195839500354336,0.8544194045464886,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.9884683243281114,0.1514277775045766,1,0,0,0,1
1,39.4,5.6,85.3,12.0,1026.0,100.0,0.0,0,0,3360.82,90.9,36.97271727172717,2.4272827282728286,-0.8660254037844384,-0.5000000000000004,-0.5195839500354336,0.8544194045464886,-0.5000000000000004,0.8660254037844384,-0.0031120233607571,0.9999951576435768,0.3943558551133185,0.9189578116202306,1,0,0,0,1
0,40.0,0.0,76.3,17.0,1015.0,100.0,3.0,0,0,3052.0,76.3,40.0,0.0,0.0,1.0,0.9790840876823228,0.2034560130526339,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.1011683219874322,-0.9948693233918952,1,0,0,0,1
0,40.9,2.2,81.2,18.0,1020.0,88.0,1.0,0,1,3321.08,83.4,39.82110311750599,1.078896882494007,-2.4492935982947064e-16,1.0,-0.7308359642781246,0.6825531432186536,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,-0.3943558551133187,0.9189578116202306,1,0,0,0,1
4,46.5,150.3,73.0,12.0,1022.0,100.0,2.0,0,0,3394.5,223.3,15.201522615315715,31.298477384684283,-0.8660254037844384,-0.5000000000000004,0.8169698930104421,-0.5766803221148671,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,0,1,0,1,0
