AVERAGE_ATMOSP_PRESSURE,AVERAGE_CLOUDINESS,AVERAGE_HUMIDITY,AVERAGE_SPEED,AVERAGE_SPEED_DIFF_Num,AVERAGE_TEMPERATURE,AVERAGE_TIME,AVERAGE_TIME_DIFF,AVERAGE_WIND_SPEED,DARK,LIGHT,LOW_LIGHT,LUMINOSITY,algumas nuvens,céu claro,céu limpo,céu pouco nublado,day,hour,month,nublado,nuvens dispersas,nuvens quebradas,nuvens quebrados,tempo nublado,weekday,weekend,year
1012.0,céu claro,42.0,34.57492711370262,6.225072886297376,27.0,102.9,15.7,2.0,0,1,0,LIGHT,0,1,0,0,2,16,9,0,0,0,0,0,6,1,2018
1014.0,céu claro,100.0,42.94031413612566,3.659685863874344,12.0,76.4,6.0,2.0,1,0,0,DARK,0,1,0,0,1,4,5,0,0,0,0,0,2,0,2019
1014.0,céu claro,93.0,18.45379146919431,31.54620853080569,14.0,168.8,106.5,1.0,0,1,0,LIGHT,0,1,0,0,15,7,5,0,0,0,0,0,2,0,2019
1012.0,céu claro,88.0,13.351663865546218,28.54833613445378,24.0,297.5,202.7,9.0,0,1,0,LIGHT,0,1,0,0,8,16,8,0,0,0,0,0,3,0,2019
1019.0,céu claro,23.0,28.827771797631858,5.072228202368141,24.0,92.9,13.9,5.0,0,1,0,LIGHT,0,1,0,0,13,11,5,0,0,0,0,0,0,0,2019
1005.0,céu limpo,100.0,39.2,0.0,11.0,70.5,0.0,3.0,1,0,0,DARK,0,0,1,0,22,4,4,0,0,0,0,0,0,0,2019
1028.0,céu pouco nublado,67.0,26.603752039151715,9.596247960848288,14.0,122.6,32.5,4.0,0,1,0,LIGHT,0,0,0,1,26,19,4,0,0,0,0,0,4,0,2019
1029.0,céu claro,61.0,28.25873362445415,18.24126637554585,5.0,137.4,53.9,4.0,0,1,0,LIGHT,0,1,0,0,12,8,2,0,0,0,0,0,1,0,2019
1028.0,céu claro,45.0,30.95478260869565,3.9452173913043502,17.0,103.5,11.7,3.0,0,1,0,LIGHT,0,1,0,0,13,13,2,0,0,0,0,0,2,0,2019
1015.0,céu pouco nublado,68.0,32.33890086206897,2.7610991379310335,20.0,92.8,7.3,4.0,0,1,0,LIGHT,0,0,0,1,6,10,7,0,0,0,0,0,5,1,2019
1021.0,céu claro,26.0,34.24528301886792,5.3547169811320785,26.0,95.4,12.9,8.0,0,1,0,LIGHT,0,1,0,0,12,13,5,0,0,0,0,0,6,1,2019
1019.0,céu limpo,81.0,41.10606860158311,0.4939313984168905,11.0,75.80000000000001,0.9,1.0,1,0,0,DARK,0,0,1,0,30,0,3,0,0,0,0,0,5,1,2019
1015.0,céu claro,81.0,39.1,0.0,6.0,86.7,0.0,4.0,1,0,0,DARK,0,1,0,0,2,7,2,0,0,0,0,0,5,1,2019
1010.0,céu claro,93.0,44.3,0.0,15.0,84.8,0.0,5.0,0,1,0,LIGHT,0,1,0,0,10,8,11,0,0,0,0,0,5,1,2018
1014.0,céu pouco nublado,82.0,38.1,0.0,13.0,102.4,0.0,7.0,0,1,0,LIGHT,0,0,0,1,5,10,3,0,0,0,0,0,1,0,2019
1025.0,céu claro,66.0,47.3,0.0,11.0,82.0,0.0,6.0,1,0,0,DARK,0,1,0,0,14,6,2,0,0,0,0,0,3,0,2019
1019.0,céu claro,78.0,15.249251760563382,22.45074823943662,24.0,227.20000000000002,135.3,6.0,0,1,0,LIGHT,0,1,0,0,16,16,8,0,0,0,0,0,4,0,2019
1016.0,céu claro,36.0,35.148514851485146,2.351485148514854,25.0,90.9,5.7,4.0,0,1,0,LIGHT,0,1,0,0,20,7,8,0,0,0,0,0,0,0,2018
1020.0,nublado,93.0,36.61440092165899,2.285599078341008,16.0,86.8,5.1,6.0,1,0,0,DARK,0,0,0,0,24,2,9,1,0,0,0,0,1,0,2019
1017.0,céu claro,82.0,23.833333333333332,13.566666666666666,21.0,142.8,51.8,3.0,0,1,0,LIGHT,0,1,0,0,27,18,8,0,0,0,0,0,1,0,2019
1018.0,nublado,82.0,41.6,0.0,13.0,76.1,0.0,2.0,1,0,0,DARK,0,0,0,0,6,3,5,1,0,0,0,0,0,0,2019
1012.0,algumas nuvens,93.0,41.59513960703206,4.90486039296794,17.0,96.7,10.2,0.0,1,0,0,DARK,1,0,0,0,4,0,9,0,0,0,0,0,1,0,2018
1019.0,nuvens dispersas,93.0,32.159077809798276,5.5409221902017265,17.0,104.1,15.3,2.0,0,1,0,LIGHT,0,0,0,0,30,11,9,0,1,0,0,0,6,1,2018
1015.0,céu pouco nublado,88.0,27.806493506493506,7.293506493506495,19.0,107.80000000000001,22.4,4.0,1,0,0,DARK,0,0,0,1,13,21,7,0,0,0,0,0,5,1,2019
1019.0,nuvens quebradas,100.0,39.706779661016945,5.893220338983056,17.0,94.4,12.2,2.0,1,0,0,DARK,0,0,0,0,17,0,8,0,0,1,0,0,5,1,2019
1029.0,céu claro,62.0,22.275184936112982,12.92481506388702,13.0,148.7,54.6,4.0,0,1,0,LIGHT,0,1,0,0,11,16,2,0,0,0,0,0,0,0,2019
1022.0,nuvens quebradas,77.0,21.576345609065154,14.223654390934843,21.0,141.2,56.1,2.0,0,1,0,LIGHT,0,0,0,0,27,14,9,0,0,1,0,0,4,0,2019
1018.0,céu claro,76.0,42.2,0.0,12.0,84.7,0.0,1.0,1,0,0,DARK,0,1,0,0,7,22,10,0,0,0,0,0,6,1,2018
1019.0,céu claro,72.0,28.712271259418728,7.187728740581271,19.0,92.9,18.6,3.0,0,1,0,LIGHT,0,1,0,0,16,11,6,0,0,0,0,0,6,1,2019
1016.0,céu claro,82.0,39.44347826086957,4.656521739130433,19.0,80.5,8.5,4.0,1,0,0,DARK,0,1,0,0,31,20,8,0,0,0,0,0,5,1,2019
1018.0,céu claro,42.0,41.945488257107534,0.9545117428924641,19.0,80.89999999999999,1.8,2.0,1,0,0,DARK,0,1,0,0,7,2,9,0,0,0,0,0,5,1,2019
1021.0,céu claro,61.0,30.248096885813148,9.351903114186854,24.0,115.6,27.3,1.0,0,1,0,LIGHT,0,1,0,0,11,11,9,0,0,0,0,0,1,0,2018
1021.0,algumas nuvens,54.0,16.309260410192667,17.290739589807334,13.0,160.89999999999998,82.8,5.0,0,1,0,LIGHT,1,0,0,0,17,15,1,0,0,0,0,0,3,0,2019
1017.0,céu claro,68.0,26.821638330757338,10.57836166924266,20.0,129.4,36.6,2.0,0,1,0,LIGHT,0,1,0,0,14,13,8,0,0,0,0,0,1,0,2018
1022.0,céu claro,93.0,35.72458270106221,0.7754172989377892,13.0,65.9,1.4,1.0,0,1,0,LIGHT,0,1,0,0,28,8,4,0,0,0,0,0,6,1,2019
1010.0,nuvens quebrados,100.0,41.4868778280543,2.9131221719457017,15.0,88.39999999999999,5.8,8.0,1,0,0,DARK,0,0,0,0,11,2,11,0,0,0,1,0,6,1,2018
1011.0,céu claro,93.0,26.04740686632578,16.252593133674218,12.0,136.9,52.6,7.0,0,1,0,LIGHT,0,1,0,0,6,10,11,0,0,0,0,0,1,0,2018
1015.0,céu claro,100.0,32.96430131004367,7.135698689956328,17.0,91.6,16.3,4.0,0,1,0,LIGHT,0,1,0,0,23,7,7,0,0,0,0,0,1,0,2019
1021.0,céu claro,93.0,23.092511346444777,13.20748865355522,14.0,132.2,48.1,5.0,0,1,0,LIGHT,0,1,0,0,13,8,8,0,0,0,0,0,1,0,2019
1019.0,céu claro,52.0,20.25012437810945,21.549875621890546,18.0,160.8,82.9,4.0,0,1,0,LIGHT,0,1,0,0,6,8,9,0,0,0,0,0,4,0,2019
1017.0,céu pouco nublado,81.0,28.758701298701293,4.641298701298705,11.0,77.0,10.7,2.0,1,0,0,DARK,0,0,0,1,18,23,5,0,0,0,0,0,5,1,2019
1016.0,nuvens dispersas,88.0,26.61,15.39,19.0,140.0,51.3,1.0,0,1,0,LIGHT,0,0,0,0,27,9,7,0,1,0,0,0,4,0,2018
1011.0,nuvens quebrados,100.0,31.79747474747475,5.902525252525251,15.0,99.0,15.5,6.0,0,1,0,LIGHT,0,0,0,0,10,10,11,0,0,0,1,0,5,1,2018
1018.0,algumas nuvens,100.0,39.03208661417323,7.56791338582677,15.0,101.6,16.5,0.0,1,0,0,DARK,1,0,0,0,29,0,7,0,0,0,0,0,6,1,2018
1013.0,céu pouco nublado,82.0,27.66160081053698,6.3383991894630185,22.0,98.69999999999999,18.4,3.0,0,1,0,LIGHT,0,0,0,1,3,11,7,0,0,0,0,0,2,0,2019
1025.0,céu claro,42.0,28.002718776550555,9.197281223449448,28.0,117.69999999999999,29.1,3.0,0,1,0,LIGHT,0,1,0,0,12,13,9,0,0,0,0,0,3,0,2019
1014.0,céu claro,48.0,27.881121495327104,7.718878504672897,21.0,107.0,23.2,4.0,0,1,0,LIGHT,0,1,0,0,4,18,5,0,0,0,0,0,5,1,2019
1016.0,nuvens dispersas,87.0,42.0,0.0,10.0,76.3,0.0,4.0,1,0,0,DARK,0,0,0,0,20,5,1,0,1,0,0,0,6,1,2019
1022.0,céu claro,34.0,33.17068126520681,4.129318734793188,25.0,82.19999999999999,9.1,3.0,0,1,0,LIGHT,0,1,0,0,29,12,5,0,0,0,0,0,2,0,2019
1004.0,céu pouco nublado,71.0,36.423283261802574,6.276716738197429,10.0,93.2,13.7,4.0,1,0,0,DARK,0,0,0,1,25,1,4,0,0,0,0,0,3,0,2019
1015.0,céu claro,82.0,31.563967136150232,3.1360328638497705,18.0,85.2,7.7,6.0,0,0,1,LOW_LIGHT,0,1,0,0,17,20,7,0,0,0,0,0,2,0,2019
1014.0,nuvens quebradas,82.0,20.678970917225953,21.02102908277405,15.0,134.1,67.6,4.0,0,1,0,LIGHT,0,0,0,0,8,17,5,0,0,1,0,0,2,0,2019
1020.0,céu claro,100.0,44.047811447811455,0.652188552188548,14.0,89.1,1.3,0.0,1,0,0,DARK,0,1,0,0,19,1,9,0,0,0,0,0,2,0,2018
1023.0,céu claro,63.0,19.597356828193835,15.802643171806164,20.0,136.2,60.8,5.0,0,1,0,LIGHT,0,1,0,0,11,12,5,0,0,0,0,0,5,1,2019
1023.0,algumas nuvens,81.0,38.40602798708289,2.7939720129171164,10.0,92.89999999999999,6.3,1.0,1,0,0,DARK,1,0,0,0,16,3,2,0,0,0,0,0,5,1,2019
1022.0,céu claro,39.0,32.02466281310212,5.075337186897883,30.0,103.8,14.2,6.0,0,1,0,LIGHT,0,1,0,0,26,13,9,0,0,0,0,0,2,0,2018
1016.0,céu claro,73.0,22.126630434782605,10.973369565217396,26.0,128.8,42.7,4.0,0,1,0,LIGHT,0,1,0,0,9,16,7,0,0,0,0,0,1,0,2019
1019.0,céu claro,34.0,34.90326975476839,2.4967302452316105,23.0,73.4,4.9,1.0,1,0,0,DARK,0,1,0,0,12,21,5,0,0,0,0,0,6,1,2019
1016.0,algumas nuvens,59.0,29.246225535880708,8.65377446411929,16.0,107.3,24.5,3.0,0,1,0,LIGHT,1,0,0,0,7,15,11,0,0,0,0,0,2,0,2018
1019.0,céu claro,93.0,25.852153110047848,16.747846889952154,8.0,125.39999999999999,49.3,3.0,0,0,1,LOW_LIGHT,0,1,0,0,18,17,1,0,0,0,0,0,4,0,2019
1004.0,nuvens dispersas,88.0,31.532184950135992,6.067815049864009,17.0,110.3,17.8,6.0,1,0,0,DARK,0,0,0,0,10,19,10,0,1,0,0,0,2,0,2018
1019.0,céu claro,100.0,29.373368146214098,8.126631853785902,16.0,114.9,24.9,1.0,1,0,0,DARK,0,1,0,0,21,1,7,0,0,0,0,0,6,1,2019
1019.0,céu claro,38.0,22.28107302533532,13.918926974664682,22.0,134.2,51.6,5.0,0,1,0,LIGHT,0,1,0,0,6,11,9,0,0,0,0,0,4,0,2019
1018.0,céu claro,67.0,13.113733075435203,30.4862669245648,15.0,206.8,144.6,4.0,0,1,0,LIGHT,0,1,0,0,11,8,6,0,0,0,0,0,1,0,2019
1019.0,céu claro,34.0,36.26509572901326,1.734904270986739,17.0,67.89999999999999,3.1,1.0,1,0,0,DARK,0,1,0,0,13,2,5,0,0,0,0,0,0,0,2019
1015.0,céu claro,94.0,46.6,0.0,20.0,84.7,0.0,0.0,1,0,0,DARK,0,1,0,0,5,4,8,0,0,0,0,0,6,1,2018
1018.0,nuvens quebrados,93.0,44.9,0.0,19.0,87.3,0.0,1.0,1,0,0,DARK,0,0,0,0,31,5,7,0,0,0,1,0,1,0,2018
1021.0,céu claro,76.0,42.926829268292686,1.0731707317073145,8.0,86.1,2.1,3.0,1,0,0,DARK,0,1,0,0,17,1,2,0,0,0,0,0,6,1,2019
1003.0,céu pouco nublado,81.0,41.01049723756906,2.5895027624309392,10.0,72.39999999999999,4.3,5.0,1,0,0,DARK,0,0,0,1,24,22,4,0,0,0,0,0,2,0,2019
1011.0,nuvens dispersas,76.0,34.237232960325535,3.6627670396744634,13.0,98.3,9.5,4.0,0,1,0,LIGHT,0,0,0,0,25,13,11,0,1,0,0,0,6,1,2018
1025.0,céu claro,66.0,23.174957118353344,22.625042881646653,11.0,174.9,86.4,5.0,0,1,0,LIGHT,0,1,0,0,14,9,2,0,0,0,0,0,3,0,2019
1018.0,tempo nublado,93.0,27.297529880478084,10.102470119521914,18.0,125.5,33.9,1.0,0,1,0,LIGHT,0,0,0,0,18,10,9,0,0,0,0,1,1,0,2018
1021.0,céu pouco nublado,59.0,30.93978702807357,7.6602129719264305,19.0,103.3,20.5,6.0,0,1,0,LIGHT,0,0,0,1,10,13,6,0,0,0,0,0,0,0,2019
1024.0,céu claro,36.0,37.36753381893861,3.5324661810613875,24.0,96.1,8.3,6.0,0,1,0,LIGHT,0,1,0,0,23,13,10,0,0,0,0,0,1,0,2018
1018.0,céu claro,87.0,38.29081632653062,1.2091836734693828,16.0,68.6,2.1,2.0,1,0,0,DARK,0,1,0,0,1,5,6,0,0,0,0,0,5,1,2019
1017.0,céu claro,100.0,28.06008902077151,16.43991097922849,17.0,134.8,49.8,4.0,0,1,0,LIGHT,0,1,0,0,28,18,8,0,0,0,0,0,1,0,2018
1019.0,céu claro,53.0,15.443884514435695,31.856115485564303,19.0,190.5,128.3,5.0,0,1,0,LIGHT,0,1,0,0,13,8,5,0,0,0,0,0,0,0,2019
1013.0,céu claro,61.0,23.343603851444293,17.25639614855571,30.0,145.39999999999998,61.8,3.0,0,1,0,LIGHT,0,1,0,0,11,17,7,0,0,0,0,0,3,0,2019
1016.0,céu pouco nublado,100.0,38.40113378684807,1.3988662131519263,16.0,88.19999999999999,3.1,2.0,1,0,0,DARK,0,0,0,1,5,4,7,0,0,0,0,0,4,0,2019
1017.0,céu claro,93.0,19.714549045424622,13.48545095457538,19.0,151.9,61.7,3.0,0,1,0,LIGHT,0,1,0,0,5,10,7,0,0,0,0,0,4,0,2019
1017.0,céu claro,73.0,33.15128805620609,1.2487119437939072,21.0,85.39999999999999,3.1,4.0,0,1,0,LIGHT,0,1,0,0,21,19,7,0,0,0,0,0,6,1,2019
1025.0,céu claro,93.0,35.02967032967033,3.07032967032967,9.0,81.89999999999999,6.6,1.0,1,0,0,DARK,0,1,0,0,28,2,1,0,0,0,0,0,0,0,2019
1020.0,céu claro,87.0,35.06091954022988,2.539080459770119,11.0,69.60000000000001,4.7,2.0,1,0,0,DARK,0,1,0,0,9,3,6,0,0,0,0,0,6,1,2019
1015.0,céu claro,100.0,18.567926455566905,30.232073544433092,16.0,195.8,121.3,1.0,0,1,0,LIGHT,0,1,0,0,16,8,10,0,0,0,0,0,1,0,2018
1014.0,algumas nuvens,87.0,40.8,0.0,11.0,79.5,0.0,3.0,1,0,0,DARK,1,0,0,0,14,22,10,0,0,0,0,0,6,1,2018
1001.0,céu claro,59.0,41.1,0.0,18.0,86.9,0.0,4.0,1,0,0,DARK,0,1,0,0,18,4,11,0,0,0,0,0,6,1,2018
1015.0,céu pouco nublado,83.0,27.95629955947136,5.943700440528637,21.0,113.5,19.9,4.0,0,1,0,LIGHT,0,0,0,1,13,11,7,0,0,0,0,0,5,1,2019
1017.0,céu claro,82.0,46.354756380510445,1.8452436194895583,12.0,86.2,3.3,0.0,1,0,0,DARK,0,1,0,0,5,0,10,0,0,0,0,0,4,0,2018
1016.0,céu claro,93.0,39.22111368909513,4.178886310904872,18.0,86.2,8.3,1.0,1,0,0,DARK,0,1,0,0,24,23,7,0,0,0,0,0,1,0,2018
1016.0,céu claro,36.0,43.6,0.0,25.0,88.7,0.0,3.0,1,0,0,DARK,0,1,0,0,20,5,8,0,0,0,0,0,0,0,2018
1018.0,céu claro,93.0,32.458333333333336,8.541666666666664,13.0,93.6,19.5,8.0,0,1,0,LIGHT,0,1,0,0,23,13,1,0,0,0,0,0,2,0,2019
1013.0,céu claro,93.0,37.50062434963579,1.7993756503642047,13.0,96.10000000000001,4.4,1.0,0,1,0,LIGHT,0,1,0,0,27,7,8,0,0,0,0,0,0,0,2018
1018.0,algumas nuvens,100.0,38.640517241379314,1.559482758620689,14.0,92.8,3.6,0.0,1,0,0,DARK,1,0,0,0,29,2,7,0,0,0,0,0,6,1,2018
1021.0,céu claro,64.0,27.46583407671722,10.734165923282784,20.0,112.1,31.5,3.0,1,0,0,DARK,0,1,0,0,22,18,10,0,0,0,0,0,0,0,2018
985.0,céu claro,96.0,49.40973451327433,0.8902654867256672,11.0,67.8,1.2,0.0,1,0,0,DARK,0,1,0,0,19,1,11,0,0,0,0,0,0,0,2018
1017.0,céu claro,93.0,28.97723146747353,15.722768532526473,18.0,132.2,46.5,2.0,0,1,0,LIGHT,0,1,0,0,28,17,8,0,0,0,0,0,1,0,2018
1017.0,céu pouco nublado,77.0,20.32845283018868,14.471547169811316,21.0,132.5,55.1,3.0,0,1,0,LIGHT,0,0,0,1,3,16,6,0,0,0,0,0,0,0,2019
1025.0,céu claro,59.0,45.197173144876324,0.7028268551236749,15.0,84.89999999999999,1.3,4.0,1,0,0,DARK,0,1,0,0,24,2,10,0,0,0,0,0,2,0,2018
1030.0,céu claro,54.0,28.826095060577817,3.97390493942218,12.0,107.3,13.0,1.0,0,1,0,LIGHT,0,1,0,0,5,12,2,0,0,0,0,0,1,0,2019
1027.0,nuvens quebrados,77.0,23.29299363057325,8.507006369426751,16.0,109.9,29.4,2.0,0,1,0,LIGHT,0,0,0,0,5,16,12,0,0,0,1,0,2,0,2018
1016.0,céu claro,73.0,27.62604340567613,14.373956594323872,29.0,119.8,41.0,2.0,0,1,0,LIGHT,0,1,0,0,22,16,7,0,0,0,0,0,0,0,2019
1019.0,céu claro,93.0,41.93979933110368,2.0602006688963215,13.0,89.7,4.2,1.0,1,0,0,DARK,0,1,0,0,17,2,10,0,0,0,0,0,2,0,2018
1030.0,céu claro,54.0,23.84109215017065,20.258907849829352,8.0,146.5,67.3,5.0,0,1,0,LIGHT,0,1,0,0,25,9,2,0,0,0,0,0,0,0,2019
1020.0,céu claro,73.0,34.50844444444444,3.0915555555555585,19.0,90.0,7.4,1.0,0,1,0,LIGHT,0,1,0,0,11,10,8,0,0,0,0,0,5,1,2018
1015.0,céu claro,60.0,34.52519230769231,7.274807692307689,20.0,104.0,18.1,7.0,0,1,0,LIGHT,0,1,0,0,25,18,8,0,0,0,0,0,5,1,2018
1019.0,céu claro,100.0,15.303171247357296,22.396828752642705,15.0,189.2,112.4,3.0,0,1,0,LIGHT,0,1,0,0,13,15,4,0,0,0,0,0,5,1,2019
1016.0,céu claro,34.0,35.91080459770115,3.2891954022988514,25.0,87.0,7.3,3.0,1,0,0,DARK,0,1,0,0,19,20,8,0,0,0,0,0,6,1,2018
1031.0,algumas nuvens,100.0,41.3,0.0,8.0,90.0,0.0,1.0,1,0,0,DARK,1,0,0,0,28,1,2,0,0,0,0,0,3,0,2019
1012.0,nuvens dispersas,76.0,32.489489489489486,14.010510510510514,14.0,99.9,30.1,8.0,0,1,0,LIGHT,0,0,0,0,24,11,11,0,1,0,0,0,5,1,2018
1026.0,céu pouco nublado,82.0,22.98060402684564,13.719395973154363,15.0,149.0,55.7,3.0,0,1,0,LIGHT,0,0,0,1,2,17,3,0,0,0,0,0,5,1,2019
1021.0,céu claro,68.0,31.032690622261175,9.067309377738827,18.0,114.1,25.8,8.0,0,0,1,LOW_LIGHT,0,1,0,0,9,19,8,0,0,0,0,0,3,0,2018
1022.0,céu pouco nublado,82.0,37.68098159509202,6.7190184049079775,18.0,97.8,14.8,4.0,1,0,0,DARK,0,0,0,1,11,20,8,0,0,0,0,0,6,1,2019
1014.0,céu claro,69.0,32.82578616352202,7.374213836477985,25.0,95.4,17.5,2.0,0,1,0,LIGHT,0,1,0,0,26,12,8,0,0,0,0,0,0,0,2019
1010.0,nuvens quebradas,93.0,41.4,0.0,10.0,76.1,0.0,3.0,1,0,0,DARK,0,0,0,0,18,4,4,0,0,1,0,0,3,0,2019
1019.0,nuvens quebrados,93.0,40.14344827586206,2.656551724137934,14.0,87.0,5.4,2.0,1,0,0,DARK,0,0,0,0,16,22,10,0,0,0,1,0,1,0,2018
1014.0,céu claro,65.0,16.39129239230064,26.908707607699355,27.0,218.2,135.6,2.0,0,1,0,LIGHT,0,1,0,0,11,10,7,0,0,0,0,0,3,0,2019
1018.0,céu claro,88.0,26.40618025751073,8.393819742489267,16.0,116.5,28.1,1.0,0,1,0,LIGHT,0,1,0,0,14,10,9,0,0,0,0,0,4,0,2018
1031.0,céu claro,86.0,39.942555685814774,1.0574443141852257,3.0,85.3,2.2,2.0,1,0,0,DARK,0,1,0,0,3,23,2,0,0,0,0,0,6,1,2019
1017.0,céu claro,93.0,42.9,0.0,14.0,71.6,0.0,3.0,1,0,0,DARK,0,1,0,0,21,23,5,0,0,0,0,0,1,0,2019
1018.0,céu pouco nublado,88.0,34.59692513368984,1.9030748663101633,18.0,74.80000000000001,3.9,1.0,0,1,0,LIGHT,0,0,0,1,30,9,6,0,0,0,0,0,6,1,2019
1021.0,céu claro,68.0,24.905128205128204,14.694871794871798,21.0,140.4,52.1,6.0,0,1,0,LIGHT,0,1,0,0,19,17,9,0,0,0,0,0,2,0,2018
1029.0,céu claro,39.0,34.043243243243246,3.556756756756755,17.0,103.6,9.8,3.0,0,1,0,LIGHT,0,1,0,0,24,11,2,0,0,0,0,0,6,1,2019
1016.0,nuvens quebradas,83.0,36.423557126030616,2.3764428739693813,20.0,84.9,5.2,1.0,0,1,0,LIGHT,0,0,0,0,14,9,7,0,0,1,0,0,6,1,2019
1021.0,céu claro,78.0,29.615970961887477,7.984029038112524,20.0,110.19999999999999,23.4,1.0,0,1,0,LIGHT,0,1,0,0,12,10,9,0,0,0,0,0,2,0,2018
1010.0,nuvens dispersas,93.0,37.46271379703535,4.337286202964648,15.0,87.69999999999999,9.1,3.0,1,0,0,DARK,0,0,0,0,21,20,9,0,1,0,0,0,5,1,2019
1021.0,céu claro,100.0,30.870934959349594,6.129065040650406,12.0,98.39999999999999,16.3,0.0,0,1,0,LIGHT,0,1,0,0,15,7,6,0,0,0,0,0,5,1,2019
1015.0,céu claro,93.0,37.82698612862547,5.7730138713745305,14.0,79.3,10.5,1.0,0,1,0,LIGHT,0,1,0,0,25,6,6,0,0,0,0,0,1,0,2019
1016.0,céu claro,73.0,34.60750469043152,8.692495309568478,18.0,106.6,21.4,3.0,1,0,0,DARK,0,1,0,0,17,22,8,0,0,0,0,0,4,0,2018
1015.0,nuvens quebrados,88.0,30.730259849119864,10.369740150880137,19.0,119.30000000000001,30.1,4.0,0,1,0,LIGHT,0,0,0,0,5,11,9,0,0,0,1,0,2,0,2018
1016.0,nuvens dispersas,82.0,29.126327944572747,5.473672055427254,17.0,86.60000000000001,13.7,2.0,0,1,0,LIGHT,0,0,0,0,20,10,6,0,1,0,0,0,3,0,2019
1018.0,nuvens dispersas,48.0,28.798118532455316,8.901881467544687,18.0,106.30000000000001,25.1,7.0,0,1,0,LIGHT,0,0,0,0,11,12,6,0,1,0,0,0,1,0,2019
1008.0,céu claro,71.0,41.6,0.0,10.0,74.9,0.0,4.0,0,1,0,LIGHT,0,1,0,0,25,8,4,0,0,0,0,0,3,0,2019
1020.0,céu pouco nublado,94.0,23.576265822784812,13.12373417721519,22.0,126.4,45.2,5.0,0,1,0,LIGHT,0,0,0,1,14,19,8,0,0,0,0,0,2,0,2019
1020.0,céu claro,73.0,33.51045406546991,4.0895459345300935,20.0,94.7,10.3,2.0,0,1,0,LIGHT,0,1,0,0,13,13,9,0,0,0,0,0,3,0,2018
1014.0,nuvens quebradas,100.0,39.0850144092219,4.3149855907781,12.0,69.4,6.9,2.0,0,0,1,LOW_LIGHT,0,0,0,0,9,6,5,0,0,1,0,0,3,0,2019
1023.0,céu claro,56.0,23.05426594926979,18.54573405073021,17.0,130.1,58.0,2.0,0,1,0,LIGHT,0,1,0,0,13,7,9,0,0,0,0,0,4,0,2019
1015.0,céu pouco nublado,82.0,28.57953340402969,5.320466595970309,20.0,94.3,14.8,4.0,0,1,0,LIGHT,0,0,0,1,24,18,6,0,0,0,0,0,0,0,2019
1018.0,céu claro,100.0,46.9,0.0,14.0,71.3,0.0,4.0,1,0,0,DARK,0,1,0,0,14,3,4,0,0,0,0,0,6,1,2019
1014.0,céu claro,43.0,27.18454461821527,7.215455381784729,21.0,108.7,22.8,1.0,0,1,0,LIGHT,0,1,0,0,4,11,5,0,0,0,0,0,5,1,2019
1016.0,nuvens dispersas,82.0,22.783345724907065,10.416654275092938,20.0,134.5,42.2,2.0,0,1,0,LIGHT,0,0,0,0,17,11,7,0,1,0,0,0,2,0,2019
1023.0,céu claro,67.0,21.876968894771675,15.223031105228326,17.0,151.1,62.0,6.0,0,1,0,LIGHT,0,1,0,0,10,10,9,0,0,0,0,0,1,0,2019
1023.0,céu claro,72.0,41.01471321695761,2.7852867830423875,18.0,80.19999999999999,5.1,1.0,1,0,0,DARK,0,1,0,0,13,1,9,0,0,0,0,0,4,0,2019
1006.0,céu claro,100.0,44.4,0.0,13.0,85.1,0.0,6.0,1,0,0,DARK,0,1,0,0,6,23,11,0,0,0,0,0,1,0,2018
1026.0,céu pouco nublado,76.0,26.43009554140128,10.169904458598722,14.0,125.6,34.9,2.0,0,0,1,LOW_LIGHT,0,0,0,1,2,18,3,0,0,0,0,0,5,1,2019
1021.0,céu claro,100.0,32.01832061068702,7.181679389312983,14.0,104.8,19.2,1.0,0,1,0,LIGHT,0,1,0,0,28,9,9,0,0,0,0,0,5,1,2019
1015.0,céu claro,100.0,47.8,0.0,16.0,77.3,0.0,3.0,1,0,0,DARK,0,1,0,0,9,4,7,0,0,0,0,0,1,0,2019
1017.0,céu claro,68.0,18.141472868217058,22.558527131782945,22.0,180.6,100.1,2.0,0,1,0,LIGHT,0,1,0,0,5,19,7,0,0,0,0,0,4,0,2019
1027.0,céu claro,42.0,11.206027987082885,19.993972012917112,20.0,278.7,178.6,2.0,0,1,0,LIGHT,0,1,0,0,24,16,2,0,0,0,0,0,6,1,2019
1018.0,céu claro,88.0,22.637478260869564,9.462521739130437,21.0,115.0,33.9,4.0,0,1,0,LIGHT,0,1,0,0,29,14,4,0,0,0,0,0,0,0,2019
1013.0,céu claro,82.0,35.8178519593614,2.6821480406386016,15.0,68.89999999999999,4.8,2.0,1,0,0,DARK,0,1,0,0,15,3,5,0,0,0,0,0,2,0,2019
1017.0,nuvens quebradas,100.0,39.730666666666664,2.569333333333333,15.0,67.5,4.1,1.0,1,0,0,DARK,0,0,0,0,20,2,6,0,0,1,0,0,3,0,2019
1012.0,algumas nuvens,47.0,23.116370808678496,16.883629191321504,13.0,152.10000000000002,64.2,7.0,0,0,1,LOW_LIGHT,1,0,0,0,27,17,10,0,0,0,0,0,5,1,2018
1018.0,nuvens quebradas,82.0,15.076415094339623,18.52358490566038,18.0,169.6,93.5,5.0,0,1,0,LIGHT,0,0,0,0,10,15,5,0,0,1,0,0,4,0,2019
